child_id,timestamp,age,condition,heart_rate,activity_level,location,latitude,longitude,incident_type,hour,is_school_time,is_high_hr,is_high_activity,hr_to_activity_ratio,in_safe_zone,is_dangerous
child_020,2026-02-02 08:00:00,6,autism,105,25,المدرسة,30.064477,31.255609,none,8,1,0,0,4.038461538461538,0,0
child_020,2026-02-02 08:15:00,6,autism,108,35,المدرسة,30.064317,31.255724,none,8,1,0,0,3.0,0,0
child_020,2026-02-02 08:30:00,6,autism,104,22,المدرسة,30.064305,31.255613,none,8,1,0,0,4.521739130434782,0,0
child_020,2026-02-02 08:45:00,6,autism,104,31,المدرسة,30.064338,31.255649,none,8,1,0,0,3.25,0,0
child_020,2026-02-02 09:00:00,6,autism,98,35,المدرسة,30.064444,31.25577,none,9,1,0,0,2.7222222222222223,0,0
child_020,2026-02-02 09:15:00,6,autism,107,22,المدرسة,30.064426,31.255638,none,9,1,0,0,4.6521739130434785,0,0
child_020,2026-02-02 09:30:00,6,autism,171,90,المدرسة,30.064412,31.255737,potential_danger,9,1,1,1,1.879120879120879,0,1
child_020,2026-02-02 09:45:00,6,autism,96,29,المدرسة,30.064334,31.25564,none,9,1,0,0,3.2,0,0
child_020,2026-02-02 10:00:00,6,autism,103,35,المدرسة,30.064434,31.255742,none,10,1,0,0,2.861111111111111,0,0
child_020,2026-02-02 10:15:00,6,autism,108,27,المدرسة,30.06445,31.255667,none,10,1,0,0,3.857142857142857,0,0
child_020,2026-02-02 10:30:00,6,autism,100,23,المدرسة,30.064479,31.255671,none,10,1,0,0,4.166666666666667,0,0
child_020,2026-02-02 10:45:00,6,autism,105,24,المدرسة,30.064453,31.255666,none,10,1,0,0,4.2,0,0
child_020,2026-02-02 11:00:00,6,autism,101,38,المدرسة,30.064346,31.25577,none,11,1,0,0,2.58974358974359,0,0
child_020,2026-02-02 11:15:00,6,autism,102,33,المدرسة,30.064368,31.255634,none,11,1,0,0,3.0,0,0
child_020,2026-02-02 11:30:00,6,autism,98,40,المدرسة,30.064481,31.255778,none,11,1,0,0,2.3902439024390243,0,0
child_020,2026-02-02 11:45:00,6,autism,103,27,المدرسة,30.064373,31.255631,none,11,1,0,0,3.6785714285714284,0,0
child_020,2026-02-02 12:00:00,6,autism,110,67,المدرسة,30.064463,31.255719,none,12,1,0,1,1.6176470588235294,0,0
child_020,2026-02-02 12:15:00,6,autism,100,66,المدرسة,30.06446,31.25564,none,12,1,0,1,1.492537313432836,0,0
child_020,2026-02-02 12:30:00,6,autism,106,57,المدرسة,30.064486,31.255678,none,12,1,0,0,1.8275862068965518,0,0
child_020,2026-02-02 12:45:00,6,autism,114,66,المدرسة,30.064399,31.255617,none,12,1,1,1,1.7014925373134329,0,0
child_020,2026-02-02 13:00:00,6,autism,105,59,المدرسة,30.064303,31.255672,none,13,1,0,0,1.75,0,0
child_020,2026-02-02 13:15:00,6,autism,113,73,المدرسة,30.064441,31.255673,none,13,1,1,1,1.527027027027027,0,0
child_020,2026-02-02 13:30:00,6,autism,98,73,المدرسة,30.064484,31.255685,none,13,1,0,1,1.3243243243243243,0,0
child_020,2026-02-02 13:45:00,6,autism,107,57,المدرسة,30.064482,31.255775,none,13,1,0,0,1.8448275862068966,0,0
child_020,2026-02-02 14:00:00,6,autism,103,32,المدرسة,30.064333,31.255673,none,14,1,0,0,3.121212121212121,0,0
child_020,2026-02-02 14:15:00,6,autism,101,40,المدرسة,30.064368,31.255794,none,14,1,0,0,2.4634146341463414,0,0
child_020,2026-02-02 14:30:00,6,autism,106,40,المدرسة,30.064434,31.255728,none,14,1,0,0,2.5853658536585367,0,0
child_020,2026-02-02 14:45:00,6,autism,106,29,المدرسة,30.064356,31.255774,none,14,1,0,0,3.533333333333333,0,0
child_020,2026-02-02 15:00:00,6,autism,112,73,في الطريق,30.054473,31.245609,none,15,0,1,1,1.5135135135135136,0,0
child_020,2026-02-02 15:15:00,6,autism,119,71,في الطريق,30.054485,31.245603,none,15,0,1,1,1.6527777777777777,0,0
child_020,2026-02-02 15:30:00,6,autism,121,61,في الطريق,30.054312,31.245718,none,15,0,1,1,1.9516129032258065,0,0
child_020,2026-02-02 15:45:00,6,autism,113,63,في الطريق,30.054382,31.245627,none,15,0,1,1,1.765625,0,0
child_020,2026-02-02 16:00:00,6,autism,108,67,النادي,30.034329,31.22574,none,16,0,0,1,1.588235294117647,0,0
child_020,2026-02-02 16:15:00,6,autism,103,69,النادي,30.034364,31.225699,none,16,0,0,1,1.4714285714285715,0,0
child_020,2026-02-02 16:30:00,6,autism,190,122,النادي,30.034429,31.225725,potential_danger,16,0,1,1,1.5447154471544715,0,1
child_020,2026-02-02 16:45:00,6,autism,176,123,النادي,30.034442,31.225654,potential_danger,16,0,1,1,1.4193548387096775,0,1
child_020,2026-02-02 17:00:00,6,autism,104,61,النادي,30.034423,31.225612,none,17,0,0,1,1.6774193548387097,0,0
child_020,2026-02-02 17:15:00,6,autism,109,77,النادي,30.034403,31.225605,none,17,0,0,1,1.3974358974358974,0,0
child_020,2026-02-02 17:30:00,6,autism,109,75,النادي,30.034443,31.22565,none,17,0,0,1,1.4342105263157894,0,0
child_020,2026-02-02 17:45:00,6,autism,102,70,النادي,30.034362,31.225686,none,17,0,0,1,1.4366197183098592,0,0
child_020,2026-02-02 18:00:00,6,autism,176,96,النادي,30.034302,31.225762,anxiety_attack,18,0,1,1,1.8144329896907216,0,1
child_020,2026-02-02 18:15:00,6,autism,95,43,النادي,30.034477,31.225638,none,18,0,0,0,2.159090909090909,0,0
child_020,2026-02-02 18:30:00,6,autism,94,35,النادي,30.034324,31.225765,none,18,0,0,0,2.611111111111111,0,0
child_020,2026-02-02 18:45:00,6,autism,99,50,النادي,30.034344,31.225746,none,18,0,0,0,1.9411764705882353,0,0
child_020,2026-02-03 07:00:00,6,autism,86,29,في الطريق,30.05444,31.245685,none,7,0,0,0,2.8666666666666667,0,0
child_020,2026-02-03 07:15:00,6,autism,101,22,في الطريق,30.054358,31.24572,none,7,0,0,0,4.391304347826087,0,0
child_020,2026-02-03 07:30:00,6,autism,97,25,في الطريق,30.05438,31.245749,none,7,0,0,0,3.730769230769231,0,0
child_020,2026-02-03 07:45:00,6,autism,95,18,في الطريق,30.05431,31.245625,none,7,0,0,0,5.0,0,0
child_020,2026-02-03 08:00:00,6,autism,106,35,المدرسة,30.064479,31.255655,none,8,1,0,0,2.9444444444444446,0,0
child_020,2026-02-03 08:15:00,6,autism,107,37,المدرسة,30.06437,31.255737,none,8,1,0,0,2.8157894736842106,0,0
child_020,2026-02-03 08:30:00,6,autism,103,40,المدرسة,30.064377,31.2557,none,8,1,0,0,2.5121951219512195,0,0
child_020,2026-02-03 08:45:00,6,autism,98,31,المدرسة,30.064317,31.255648,none,8,1,0,0,3.0625,0,0
child_020,2026-02-03 09:00:00,6,autism,107,32,المدرسة,30.064468,31.255706,none,9,1,0,0,3.242424242424242,0,0
child_020,2026-02-03 09:15:00,6,autism,98,37,المدرسة,30.064474,31.255755,none,9,1,0,0,2.5789473684210527,0,0
child_020,2026-02-03 09:30:00,6,autism,92,23,المدرسة,30.064414,31.255733,none,9,1,0,0,3.8333333333333335,0,0
child_020,2026-02-03 09:45:00,6,autism,100,29,المدرسة,30.064359,31.255779,none,9,1,0,0,3.3333333333333335,0,0
child_020,2026-02-03 10:00:00,6,autism,106,32,المدرسة,30.064319,31.255723,none,10,1,0,0,3.212121212121212,0,0
child_020,2026-02-03 10:15:00,6,autism,100,38,المدرسة,30.064323,31.255651,none,10,1,0,0,2.5641025641025643,0,0
child_020,2026-02-03 10:30:00,6,autism,98,21,المدرسة,30.064397,31.255626,none,10,1,0,0,4.454545454545454,0,0
child_020,2026-02-03 10:45:00,6,autism,99,30,المدرسة,30.064404,31.25566,none,10,1,0,0,3.193548387096774,0,0
child_020,2026-02-03 11:00:00,6,autism,102,26,المدرسة,30.064449,31.255693,none,11,1,0,0,3.7777777777777777,0,0
child_020,2026-02-03 11:15:00,6,autism,107,20,المدرسة,30.064397,31.255784,none,11,1,0,0,5.095238095238095,0,0
child_020,2026-02-03 11:30:00,6,autism,96,27,المدرسة,30.064463,31.255692,none,11,1,0,0,3.4285714285714284,0,0
child_020,2026-02-03 11:45:00,6,autism,101,32,المدرسة,30.064454,31.255788,none,11,1,0,0,3.0606060606060606,0,0
child_020,2026-02-03 12:00:00,6,autism,109,58,المدرسة,30.064452,31.255796,none,12,1,0,0,1.847457627118644,0,0
child_020,2026-02-03 12:15:00,6,autism,114,70,المدرسة,30.064462,31.255696,none,12,1,1,1,1.6056338028169015,0,0
child_020,2026-02-03 12:30:00,6,autism,182,130,المدرسة,30.064466,31.255672,potential_danger,12,1,1,1,1.3893129770992367,0,1
child_020,2026-02-03 12:45:00,6,autism,104,62,المدرسة,30.064394,31.255685,none,12,1,0,1,1.6507936507936507,0,0
child_020,2026-02-03 13:00:00,6,autism,112,63,المدرسة,30.064334,31.255721,none,13,1,1,1,1.75,0,0
child_020,2026-02-03 13:15:00,6,autism,109,70,المدرسة,30.064355,31.255748,none,13,1,0,1,1.5352112676056338,0,0
child_020,2026-02-03 13:30:00,6,autism,106,64,المدرسة,30.06444,31.255603,none,13,1,0,1,1.6307692307692307,0,0
child_020,2026-02-03 13:45:00,6,autism,118,67,المدرسة,30.064345,31.255741,none,13,1,1,1,1.7352941176470589,0,0
child_020,2026-02-03 14:00:00,6,autism,111,22,المدرسة,30.064326,31.255651,none,14,1,1,0,4.826086956521739,0,0
child_020,2026-02-03 14:15:00,6,autism,105,36,المدرسة,30.064317,31.255697,none,14,1,0,0,2.8378378378378377,0,0
child_020,2026-02-03 14:30:00,6,autism,101,31,المدرسة,30.064435,31.25562,none,14,1,0,0,3.15625,0,0
child_020,2026-02-03 14:45:00,6,autism,99,21,المدرسة,30.064315,31.25576,none,14,1,0,0,4.5,0,0
child_020,2026-02-03 15:00:00,6,autism,104,67,في الطريق,30.054386,31.245707,none,15,0,0,1,1.5294117647058822,0,0
child_020,2026-02-03 15:15:00,6,autism,111,63,في الطريق,30.054494,31.245615,none,15,0,1,1,1.734375,0,0
child_020,2026-02-03 15:30:00,6,autism,111,77,في الطريق,30.054308,31.245629,none,15,0,1,1,1.4230769230769231,0,0
child_020,2026-02-03 15:45:00,6,autism,182,124,في الطريق,30.054487,31.24566,potential_danger,15,0,1,1,1.456,0,1
child_020,2026-02-03 16:00:00,6,autism,111,62,النادي,30.034467,31.225737,none,16,0,1,1,1.7619047619047619,0,0
child_020,2026-02-03 16:15:00,6,autism,110,68,النادي,30.034349,31.225653,none,16,0,0,1,1.5942028985507246,0,0
child_020,2026-02-03 16:30:00,6,autism,112,75,النادي,30.034481,31.225637,none,16,0,1,1,1.4736842105263157,0,0
child_020,2026-02-03 16:45:00,6,autism,167,106,النادي,30.034421,31.225797,potential_danger,16,0,1,1,1.560747663551402,0,1
child_020,2026-02-03 17:00:00,6,autism,111,79,النادي,30.034465,31.225659,none,17,0,1,1,1.3875,0,0
child_020,2026-02-03 17:15:00,6,autism,116,73,النادي,30.034468,31.225676,none,17,0,1,1,1.5675675675675675,0,0
child_020,2026-02-03 17:30:00,6,autism,109,79,النادي,30.034305,31.225622,none,17,0,0,1,1.3625,0,0
child_020,2026-02-03 17:45:00,6,autism,105,64,النادي,30.034339,31.225785,none,17,0,0,1,1.6153846153846154,0,0
child_020,2026-02-03 18:00:00,6,autism,99,48,النادي,30.034391,31.225771,none,18,0,0,0,2.020408163265306,0,0
child_020,2026-02-03 18:15:00,6,autism,110,38,النادي,30.034442,31.225678,none,18,0,0,0,2.8205128205128207,0,0
child_020,2026-02-03 18:30:00,6,autism,106,46,النادي,30.034481,31.225798,none,18,0,0,0,2.25531914893617,0,0
child_020,2026-02-03 18:45:00,6,autism,105,50,النادي,30.034437,31.225747,none,18,0,0,0,2.0588235294117645,0,0
child_020,2026-02-04 07:00:00,6,autism,100,14,في الطريق,30.054301,31.24561,none,7,0,0,0,6.666666666666667,0,0
child_020,2026-02-04 07:15:00,6,autism,91,19,في الطريق,30.054352,31.245737,none,7,0,0,0,4.55,0,0
child_020,2026-02-04 07:30:00,6,autism,94,20,في الطريق,30.054432,31.245705,none,7,0,0,0,4.476190476190476,0,0
child_020,2026-02-04 07:45:00,6,autism,97,28,في الطريق,30.054341,31.245779,none,7,0,0,0,3.3448275862068964,0,0
child_020,2026-02-04 08:00:00,6,autism,100,37,المدرسة,30.064382,31.255751,none,8,1,0,0,2.6315789473684212,0,0
child_020,2026-02-04 08:15:00,6,autism,103,24,المدرسة,30.064381,31.255721,none,8,1,0,0,4.12,0,0
child_020,2026-02-04 08:30:00,6,autism,99,20,المدرسة,30.064348,31.255717,none,8,1,0,0,4.714285714285714,0,0
child_020,2026-02-04 08:45:00,6,autism,101,22,المدرسة,30.064326,31.255629,none,8,1,0,0,4.391304347826087,0,0
child_020,2026-02-04 09:00:00,6,autism,95,34,المدرسة,30.064439,31.255701,none,9,1,0,0,2.7142857142857144,0,0
child_020,2026-02-04 09:15:00,6,autism,110,40,المدرسة,30.064377,31.255723,none,9,1,0,0,2.682926829268293,0,0
child_020,2026-02-04 09:30:00,6,autism,110,30,المدرسة,30.064479,31.255746,none,9,1,0,0,3.5483870967741935,0,0
child_020,2026-02-04 09:45:00,6,autism,103,40,المدرسة,30.064398,31.255645,none,9,1,0,0,2.5121951219512195,0,0
child_020,2026-02-04 10:00:00,6,autism,100,21,المدرسة,30.064481,31.25561,none,10,1,0,0,4.545454545454546,0,0
child_020,2026-02-04 10:15:00,6,autism,102,25,المدرسة,30.064471,31.255654,none,10,1,0,0,3.923076923076923,0,0
child_020,2026-02-04 10:30:00,6,autism,103,21,المدرسة,30.064304,31.255788,none,10,1,0,0,4.681818181818182,0,0
child_020,2026-02-04 10:45:00,6,autism,100,33,المدرسة,30.064397,31.255724,none,10,1,0,0,2.9411764705882355,0,0
child_020,2026-02-04 11:00:00,6,autism,164,69,المدرسة,30.064344,31.255692,potential_danger,11,1,1,1,2.342857142857143,0,1
child_020,2026-02-04 11:15:00,6,autism,106,36,المدرسة,30.064357,31.25565,none,11,1,0,0,2.864864864864865,0,0
child_020,2026-02-04 11:30:00,6,autism,103,31,المدرسة,30.064324,31.255649,none,11,1,0,0,3.21875,0,0
child_020,2026-02-04 11:45:00,6,autism,177,85,المدرسة,30.064411,31.255781,potential_danger,11,1,1,1,2.058139534883721,0,1
child_020,2026-02-04 12:00:00,6,autism,109,66,المدرسة,30.064412,31.255619,none,12,1,0,1,1.626865671641791,0,0
child_020,2026-02-04 12:15:00,6,autism,107,74,المدرسة,30.064349,31.255649,none,12,1,0,1,1.4266666666666667,0,0
child_020,2026-02-04 12:30:00,6,autism,108,61,المدرسة,30.064434,31.255755,none,12,1,0,1,1.7419354838709677,0,0
child_020,2026-02-04 12:45:00,6,autism,106,66,المدرسة,30.064395,31.255731,none,12,1,0,1,1.5820895522388059,0,0
child_020,2026-02-04 13:00:00,6,autism,112,56,المدرسة,30.064494,31.255776,none,13,1,1,0,1.9649122807017543,0,0
child_020,2026-02-04 13:15:00,6,autism,111,62,المدرسة,30.064493,31.255761,none,13,1,1,1,1.7619047619047619,0,0
child_020,2026-02-04 13:30:00,6,autism,103,75,المدرسة,30.064461,31.255772,none,13,1,0,1,1.355263157894737,0,0
child_020,2026-02-04 13:45:00,6,autism,106,72,المدرسة,30.06436,31.255635,none,13,1,0,1,1.452054794520548,0,0
child_020,2026-02-04 14:00:00,6,autism,98,38,المدرسة,30.064445,31.255622,none,14,1,0,0,2.5128205128205128,0,0
child_020,2026-02-04 14:15:00,6,autism,94,21,المدرسة,30.064457,31.255747,none,14,1,0,0,4.2727272727272725,0,0
child_020,2026-02-04 14:30:00,6,autism,111,39,المدرسة,30.064474,31.255603,none,14,1,1,0,2.775,0,0
child_020,2026-02-04 14:45:00,6,autism,98,25,المدرسة,30.064307,31.255744,none,14,1,0,0,3.769230769230769,0,0
child_020,2026-02-04 15:00:00,6,autism,158,0,في الطريق,30.054314,31.245679,fall,15,0,1,0,158.0,0,1
child_020,2026-02-04 15:15:00,6,autism,114,71,في الطريق,30.054457,31.245617,none,15,0,1,1,1.5833333333333333,0,0
child_020,2026-02-04 15:30:00,6,autism,120,66,في الطريق,30.0544,31.245717,none,15,0,1,1,1.791044776119403,0,0
child_020,2026-02-04 15:45:00,6,autism,102,66,في الطريق,30.054317,31.24569,none,15,0,0,1,1.5223880597014925,0,0
child_020,2026-02-04 16:00:00,6,autism,109,69,النادي,30.034406,31.225709,none,16,0,0,1,1.5571428571428572,0,0
child_020,2026-02-04 16:15:00,6,autism,105,77,النادي,30.034333,31.225769,none,16,0,0,1,1.3461538461538463,0,0
child_020,2026-02-04 16:30:00,6,autism,115,72,النادي,30.034341,31.22571,none,16,0,1,1,1.5753424657534247,0,0
child_020,2026-02-04 16:45:00,6,autism,116,66,النادي,30.034402,31.225643,none,16,0,1,1,1.7313432835820894,0,0
child_020,2026-02-04 17:00:00,6,autism,119,65,النادي,30.03446,31.225661,none,17,0,1,1,1.803030303030303,0,0
child_020,2026-02-04 17:15:00,6,autism,114,73,النادي,30.034343,31.225726,none,17,0,1,1,1.5405405405405406,0,0
child_020,2026-02-04 17:30:00,6,autism,116,68,النادي,30.034315,31.225713,none,17,0,1,1,1.681159420289855,0,0
child_020,2026-02-04 17:45:00,6,autism,109,72,النادي,30.03434,31.225696,none,17,0,0,1,1.4931506849315068,0,0
child_020,2026-02-04 18:00:00,6,autism,150,86,النادي,30.034464,31.225689,anxiety_attack,18,0,1,1,1.7241379310344827,0,1
child_020,2026-02-04 18:15:00,6,autism,101,33,النادي,30.034403,31.225756,none,18,0,0,0,2.9705882352941178,0,0
child_020,2026-02-04 18:30:00,6,autism,102,36,النادي,30.034444,31.225696,none,18,0,0,0,2.7567567567567566,0,0
child_020,2026-02-04 18:45:00,6,autism,99,35,النادي,30.034346,31.225631,none,18,0,0,0,2.75,0,0
child_020,2026-02-05 07:00:00,6,autism,93,20,في الطريق,30.05447,31.2456,none,7,0,0,0,4.428571428571429,0,0
child_020,2026-02-05 07:15:00,6,autism,94,10,في الطريق,30.054396,31.245698,none,7,0,0,0,8.545454545454545,0,0
child_020,2026-02-05 07:30:00,6,autism,96,24,في الطريق,30.054331,31.245667,none,7,0,0,0,3.84,0,0
child_020,2026-02-05 07:45:00,6,autism,97,30,في الطريق,30.054348,31.245729,none,7,0,0,0,3.129032258064516,0,0
child_020,2026-02-05 08:00:00,6,autism,100,38,المدرسة,30.0645,31.255792,none,8,1,0,0,2.5641025641025643,0,0
child_020,2026-02-05 08:15:00,6,autism,108,28,المدرسة,30.064456,31.255787,none,8,1,0,0,3.7241379310344827,0,0
child_020,2026-02-05 08:30:00,6,autism,100,30,المدرسة,30.064384,31.255724,none,8,1,0,0,3.225806451612903,0,0
child_020,2026-02-05 08:45:00,6,autism,107,28,المدرسة,30.064498,31.255699,none,8,1,0,0,3.689655172413793,0,0
child_020,2026-02-05 09:00:00,6,autism,97,38,المدرسة,30.064447,31.255706,none,9,1,0,0,2.4871794871794872,0,0
child_020,2026-02-05 09:15:00,6,autism,102,21,المدرسة,30.064338,31.255626,none,9,1,0,0,4.636363636363637,0,0
child_020,2026-02-05 09:30:00,6,autism,101,32,المدرسة,30.064438,31.255618,none,9,1,0,0,3.0606060606060606,0,0
child_020,2026-02-05 09:45:00,6,autism,105,29,المدرسة,30.064453,31.25571,none,9,1,0,0,3.5,0,0
child_020,2026-02-05 10:00:00,6,autism,101,40,المدرسة,30.064355,31.255699,none,10,1,0,0,2.4634146341463414,0,0
child_020,2026-02-05 10:15:00,6,autism,106,23,المدرسة,30.064454,31.255631,none,10,1,0,0,4.416666666666667,0,0
child_020,2026-02-05 10:30:00,6,autism,92,26,المدرسة,30.064411,31.255721,none,10,1,0,0,3.4074074074074074,0,0
child_020,2026-02-05 10:45:00,6,autism,101,20,المدرسة,30.064459,31.255745,none,10,1,0,0,4.809523809523809,0,0
child_020,2026-02-05 11:00:00,6,autism,102,20,المدرسة,30.064319,31.255719,none,11,1,0,0,4.857142857142857,0,0
child_020,2026-02-05 11:15:00,6,autism,102,23,المدرسة,30.064392,31.25563,none,11,1,0,0,4.25,0,0
child_020,2026-02-05 11:30:00,6,autism,100,23,المدرسة,30.064453,31.255656,none,11,1,0,0,4.166666666666667,0,0
child_020,2026-02-05 11:45:00,6,autism,101,35,المدرسة,30.06449,31.25571,none,11,1,0,0,2.8055555555555554,0,0
child_020,2026-02-05 12:00:00,6,autism,106,71,المدرسة,30.064448,31.255728,none,12,1,0,1,1.4722222222222223,0,0
child_020,2026-02-05 12:15:00,6,autism,104,56,المدرسة,30.064424,31.255645,none,12,1,0,0,1.8245614035087718,0,0
child_020,2026-02-05 12:30:00,6,autism,116,62,المدرسة,30.06436,31.255751,none,12,1,1,1,1.8412698412698412,0,0
child_020,2026-02-05 12:45:00,6,autism,111,72,المدرسة,30.064373,31.255751,none,12,1,1,1,1.5205479452054795,0,0
child_020,2026-02-05 13:00:00,6,autism,105,56,المدرسة,30.064313,31.255763,none,13,1,0,0,1.8421052631578947,0,0
child_020,2026-02-05 13:15:00,6,autism,170,126,المدرسة,30.064383,31.255797,potential_danger,13,1,1,1,1.3385826771653544,0,1
child_020,2026-02-05 13:30:00,6,autism,107,56,المدرسة,30.064335,31.255779,none,13,1,0,0,1.8771929824561404,0,0
child_020,2026-02-05 13:45:00,6,autism,115,63,المدرسة,30.064341,31.255706,none,13,1,1,1,1.796875,0,0
child_020,2026-02-05 14:00:00,6,autism,110,24,المدرسة,30.064399,31.255646,none,14,1,0,0,4.4,0,0
child_020,2026-02-05 14:15:00,6,autism,100,27,المدرسة,30.064411,31.255682,none,14,1,0,0,3.5714285714285716,0,0
child_020,2026-02-05 14:30:00,6,autism,100,37,المدرسة,30.064411,31.255664,none,14,1,0,0,2.6315789473684212,0,0
child_020,2026-02-05 14:45:00,6,autism,103,38,المدرسة,30.06431,31.255608,none,14,1,0,0,2.641025641025641,0,0
child_020,2026-02-05 15:00:00,6,autism,111,67,في الطريق,30.054354,31.245644,none,15,0,1,1,1.6323529411764706,0,0
child_020,2026-02-05 15:15:00,6,autism,185,136,في الطريق,30.054399,31.245747,potential_danger,15,0,1,1,1.3503649635036497,0,1
child_020,2026-02-05 15:30:00,6,autism,109,63,في الطريق,30.054467,31.245693,none,15,0,0,1,1.703125,0,0
child_020,2026-02-05 15:45:00,6,autism,110,63,في الطريق,30.054461,31.245728,none,15,0,0,1,1.71875,0,0
child_020,2026-02-05 16:00:00,6,autism,107,72,النادي,30.034431,31.225785,none,16,0,0,1,1.4657534246575343,0,0
child_020,2026-02-05 16:15:00,6,autism,117,62,النادي,30.034457,31.225662,none,16,0,1,1,1.8571428571428572,0,0
child_020,2026-02-05 16:30:00,6,autism,115,68,النادي,30.034448,31.225625,none,16,0,1,1,1.6666666666666667,0,0
child_020,2026-02-05 16:45:00,6,autism,113,61,النادي,30.034308,31.225633,none,16,0,1,1,1.8225806451612903,0,0
child_020,2026-02-05 17:00:00,6,autism,115,60,النادي,30.034479,31.225764,none,17,0,1,0,1.8852459016393444,0,0
child_020,2026-02-05 17:15:00,6,autism,110,73,النادي,30.034484,31.22564,none,17,0,0,1,1.4864864864864864,0,0
child_020,2026-02-05 17:30:00,6,autism,116,63,النادي,30.034376,31.225678,none,17,0,1,1,1.8125,0,0
child_020,2026-02-05 17:45:00,6,autism,105,65,النادي,30.034462,31.225657,none,17,0,0,1,1.5909090909090908,0,0
child_020,2026-02-05 18:00:00,6,autism,99,36,النادي,30.034303,31.225795,none,18,0,0,0,2.675675675675676,0,0
child_020,2026-02-05 18:15:00,6,autism,98,35,النادي,30.034458,31.225796,none,18,0,0,0,2.7222222222222223,0,0
child_020,2026-02-05 18:30:00,6,autism,96,43,النادي,30.034376,31.225662,none,18,0,0,0,2.1818181818181817,0,0
child_020,2026-02-05 18:45:00,6,autism,102,44,النادي,30.034478,31.225639,none,18,0,0,0,2.2666666666666666,0,0
child_021,2026-01-30 07:00:00,8,normal,88,23,في الطريق,30.054447,31.245652,none,7,0,0,0,3.6666666666666665,0,0
child_021,2026-01-30 07:15:00,8,normal,84,15,في الطريق,30.054391,31.24565,none,7,0,0,0,5.25,0,0
child_021,2026-01-30 07:30:00,8,normal,83,27,في الطريق,30.054336,31.245797,none,7,0,0,0,2.9642857142857144,0,0
child_021,2026-01-30 07:45:00,8,normal,81,19,في الطريق,30.054313,31.245636,none,7,0,0,0,4.05,0,0
child_021,2026-01-30 08:00:00,8,normal,85,23,المدرسة,30.064384,31.255628,none,8,1,0,0,3.5416666666666665,0,0
child_021,2026-01-30 08:15:00,8,normal,151,64,المدرسة,30.064463,31.255761,potential_danger,8,1,1,1,2.3230769230769233,0,1
child_021,2026-01-30 08:30:00,8,normal,89,27,المدرسة,30.064407,31.255763,none,8,1,0,0,3.1785714285714284,0,0
child_021,2026-01-30 08:45:00,8,normal,89,28,المدرسة,30.064433,31.25568,none,8,1,0,0,3.0689655172413794,0,0
child_021,2026-01-30 09:00:00,8,normal,91,31,المدرسة,30.064358,31.255647,none,9,1,0,0,2.84375,0,0
child_021,2026-01-30 09:15:00,8,normal,92,33,المدرسة,30.064452,31.255601,none,9,1,0,0,2.7058823529411766,0,0
child_021,2026-01-30 09:30:00,8,normal,89,39,المدرسة,30.064355,31.255749,none,9,1,0,0,2.225,0,0
child_021,2026-01-30 09:45:00,8,normal,158,86,المدرسة,30.064466,31.255788,potential_danger,9,1,1,1,1.8160919540229885,0,1
child_021,2026-01-30 10:00:00,8,normal,83,39,المدرسة,30.064348,31.255777,none,10,1,0,0,2.075,0,0
child_021,2026-01-30 10:15:00,8,normal,90,29,المدرسة,30.064438,31.255629,none,10,1,0,0,3.0,0,0
child_021,2026-01-30 10:30:00,8,normal,91,23,المدرسة,30.064374,31.255608,none,10,1,0,0,3.7916666666666665,0,0
child_021,2026-01-30 10:45:00,8,normal,86,20,المدرسة,30.064424,31.255708,none,10,1,0,0,4.095238095238095,0,0
child_021,2026-01-30 11:00:00,8,normal,91,26,المدرسة,30.064338,31.255698,none,11,1,0,0,3.3703703703703702,0,0
child_021,2026-01-30 11:15:00,8,normal,86,35,المدرسة,30.064373,31.255729,none,11,1,0,0,2.388888888888889,0,0
child_021,2026-01-30 11:30:00,8,normal,91,34,المدرسة,30.064478,31.255717,none,11,1,0,0,2.6,0,0
child_021,2026-01-30 11:45:00,8,normal,90,24,المدرسة,30.064481,31.255691,none,11,1,0,0,3.6,0,0
child_021,2026-01-30 12:00:00,8,normal,97,74,المدرسة,30.064495,31.25577,none,12,1,0,1,1.2933333333333332,0,0
child_021,2026-01-30 12:15:00,8,normal,98,59,المدرسة,30.064438,31.255764,none,12,1,0,0,1.6333333333333333,0,0
child_021,2026-01-30 12:30:00,8,normal,170,118,المدرسة,30.064319,31.255666,potential_danger,12,1,1,1,1.4285714285714286,0,1
child_021,2026-01-30 12:45:00,8,normal,96,69,المدرسة,30.064473,31.255712,none,12,1,0,1,1.3714285714285714,0,0
child_021,2026-01-30 13:00:00,8,normal,95,68,المدرسة,30.06444,31.255692,none,13,1,0,1,1.3768115942028984,0,0
child_021,2026-01-30 13:15:00,8,normal,96,70,المدرسة,30.064392,31.255626,none,13,1,0,1,1.352112676056338,0,0
child_021,2026-01-30 13:30:00,8,normal,96,70,المدرسة,30.064488,31.255797,none,13,1,0,1,1.352112676056338,0,0
child_021,2026-01-30 13:45:00,8,normal,94,75,المدرسة,30.064495,31.255699,none,13,1,0,1,1.236842105263158,0,0
child_021,2026-01-30 14:00:00,8,normal,93,29,المدرسة,30.064406,31.25573,none,14,1,0,0,3.1,0,0
child_021,2026-01-30 14:15:00,8,normal,96,35,المدرسة,30.064383,31.255615,none,14,1,0,0,2.6666666666666665,0,0
